1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
2394, taiga, minecraft:giant_spruce_taiga, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2395, taiga, minecraft:giant_spruce_taiga, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
2396, taiga, minecraft:giant_spruce_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2397, taiga, minecraft:giant_spruce_taiga, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2398, taiga, minecraft:giant_spruce_taiga, MONSTER, minecraft:stray, 80, 4, 4
2399, taiga, minecraft:giant_spruce_taiga, MONSTER, eidolon:wraith, 80, 1, 2
2400, taiga, minecraft:giant_spruce_taiga, MONSTER, eidolon:zombie_brute, 20, 1, 2
2401, taiga, minecraft:giant_spruce_taiga, MONSTER, iceandfire:troll, 5, 1, 3
2402, taiga, minecraft:giant_spruce_taiga, MONSTER, druidcraft:beetle, 10, 1, 2
2403, taiga, minecraft:giant_spruce_taiga, MONSTER, direbats:direbat, 80, 1, 4
2404, taiga, minecraft:giant_spruce_taiga, MONSTER, quark:stoneling, 80, 1, 1
2405, taiga, minecraft:giant_spruce_taiga, MONSTER, quark:toretoise, 80, 1, 1
2406, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2407, taiga, minecraft:giant_spruce_taiga, CREATURE, snowpig:snow_pig, 5, 4, 4
2408, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2409, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:cow, 8, 4, 4
2410, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:wolf, 8, 4, 4
2411, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:rabbit, 5, 2, 3
2412, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:fox, 8, 2, 4
2413, taiga, minecraft:giant_spruce_taiga, CREATURE, minecraft:polar_bear, 5, 1, 2
2414, taiga, minecraft:giant_spruce_taiga, CREATURE, snowpig:snow_pig, 10, 4, 4
2415, taiga, minecraft:giant_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2416, taiga, minecraft:giant_spruce_taiga, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2417, taiga, minecraft:giant_spruce_taiga, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2418, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:spider, 80, 4, 4
2419, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:zombie_villager, 5, 1, 1
2420, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2421, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:creeper, 80, 4, 4
2422, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:slime, 80, 4, 4
2423, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:enderman, 10, 1, 4
2424, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:witch, 5, 1, 1
2425, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2426, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, betterdefaultbiomes:frozen_zombie, 80, 4, 4
2427, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2428, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2429, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, minecraft:stray, 80, 4, 4
2430, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, eidolon:wraith, 80, 1, 2
2431, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, eidolon:zombie_brute, 20, 1, 2
2432, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, iceandfire:troll, 5, 1, 3
2433, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, druidcraft:beetle, 10, 1, 2
2434, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, direbats:direbat, 80, 1, 4
2435, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, quark:stoneling, 80, 1, 1
2436, taiga, minecraft:giant_spruce_taiga_hills, MONSTER, quark:toretoise, 80, 1, 1
2437, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:sheep, 12, 4, 4
2438, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, snowpig:snow_pig, 5, 4, 4
2439, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:chicken, 10, 4, 4
2440, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:cow, 8, 4, 4
2441, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:wolf, 8, 4, 4
2442, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:rabbit, 5, 2, 3
2443, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:fox, 8, 2, 4
2444, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, minecraft:polar_bear, 5, 1, 2
2445, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, snowpig:snow_pig, 10, 4, 4
2446, taiga, minecraft:giant_spruce_taiga_hills, CREATURE, iceandfire:hippogryph, 5, 1, 1
2447, taiga, minecraft:giant_spruce_taiga_hills, AMBIENT, minecraft:bat, 10, 8, 8
2448, taiga, minecraft:giant_spruce_taiga_hills, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2449, taiga, minecraft:giant_spruce_taiga_hills, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2450, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:spider, 80, 4, 4
2451, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:zombie, 80, 4, 4
2452, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2453, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2454, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2455, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:slime, 80, 4, 4
2456, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:enderman, 10, 1, 4
2457, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:witch, 5, 1, 1
2458, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2459, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2460, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2461, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, minecraft:stray, 80, 4, 4
2462, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, eidolon:wraith, 80, 1, 2
2463, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, eidolon:zombie_brute, 20, 1, 2
2464, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, iceandfire:troll, 5, 1, 3
2465, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, quark:stoneling, 80, 1, 1
2466, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, quark:toretoise, 80, 1, 1
2467, extreme_hills, minecraft:modified_gravelly_mountains, MONSTER, savageandravage:iceologer, 8, 1, 1
2468, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, minecraft:sheep, 12, 4, 4
2469, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, snowpig:snow_pig, 5, 4, 4
2470, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, minecraft:chicken, 10, 4, 4
2471, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, minecraft:cow, 8, 4, 4
2472, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, minecraft:llama, 5, 4, 6
2473, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, alexsmobs:sunbird, 5, 1, 1
2474, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, alexsmobs:sunbird, 5, 1, 1
2475, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, minecraft:polar_bear, 5, 1, 2
2476, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, snowpig:snow_pig, 10, 4, 4
2477, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, iceandfire:hippogryph, 5, 1, 1
2478, extreme_hills, minecraft:modified_gravelly_mountains, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2479, extreme_hills, minecraft:modified_gravelly_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2480, extreme_hills, minecraft:modified_gravelly_mountains, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2481, extreme_hills, minecraft:modified_gravelly_mountains, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2482, savanna, minecraft:shattered_savanna, MONSTER, minecraft:spider, 80, 4, 4
2483, savanna, minecraft:shattered_savanna, MONSTER, minecraft:zombie, 80, 4, 4
2484, savanna, minecraft:shattered_savanna, MONSTER, minecraft:zombie_villager, 5, 1, 1
2485, savanna, minecraft:shattered_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
2486, savanna, minecraft:shattered_savanna, MONSTER, minecraft:creeper, 80, 4, 4
2487, savanna, minecraft:shattered_savanna, MONSTER, minecraft:slime, 80, 4, 4
2488, savanna, minecraft:shattered_savanna, MONSTER, minecraft:enderman, 10, 1, 4
2489, savanna, minecraft:shattered_savanna, MONSTER, minecraft:witch, 5, 1, 1
2490, savanna, minecraft:shattered_savanna, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2491, savanna, minecraft:shattered_savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2492, savanna, minecraft:shattered_savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2493, savanna, minecraft:shattered_savanna, MONSTER, minecraft:stray, 80, 4, 4
2494, savanna, minecraft:shattered_savanna, MONSTER, eidolon:wraith, 80, 1, 2
2495, savanna, minecraft:shattered_savanna, MONSTER, eidolon:zombie_brute, 20, 1, 2
2496, savanna, minecraft:shattered_savanna, MONSTER, quark:stoneling, 80, 1, 1
2497, savanna, minecraft:shattered_savanna, MONSTER, quark:toretoise, 80, 1, 1
2498, savanna, minecraft:shattered_savanna, CREATURE, minecraft:sheep, 12, 4, 4
2499, savanna, minecraft:shattered_savanna, CREATURE, snowpig:snow_pig, 5, 4, 4
2500, savanna, minecraft:shattered_savanna, CREATURE, minecraft:chicken, 10, 4, 4
2501, savanna, minecraft:shattered_savanna, CREATURE, minecraft:cow, 8, 4, 4
2502, savanna, minecraft:shattered_savanna, CREATURE, minecraft:horse, 5, 2, 6
2503, savanna, minecraft:shattered_savanna, CREATURE, minecraft:donkey, 5, 1, 1
2504, savanna, minecraft:shattered_savanna, CREATURE, alexsmobs:sunbird, 5, 1, 1
2505, savanna, minecraft:shattered_savanna, CREATURE, alexsmobs:sunbird, 5, 1, 1
2506, savanna, minecraft:shattered_savanna, CREATURE, minecraft:polar_bear, 5, 1, 2
2507, savanna, minecraft:shattered_savanna, CREATURE, frozenup:chilloo, 5, 2, 3
2508, savanna, minecraft:shattered_savanna, CREATURE, snowpig:snow_pig, 10, 4, 4
2509, savanna, minecraft:shattered_savanna, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2510, savanna, minecraft:shattered_savanna, AMBIENT, minecraft:bat, 10, 8, 8
2511, savanna, minecraft:shattered_savanna, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2512, savanna, minecraft:shattered_savanna, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2513, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:spider, 80, 4, 4
2514, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:zombie, 80, 4, 4
2515, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
2516, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
2517, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:creeper, 80, 4, 4
2518, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:slime, 80, 4, 4
2519, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:enderman, 10, 1, 4
2520, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:witch, 5, 1, 1
2521, savanna, minecraft:shattered_savanna_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2522, savanna, minecraft:shattered_savanna_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2523, savanna, minecraft:shattered_savanna_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2524, savanna, minecraft:shattered_savanna_plateau, MONSTER, minecraft:stray, 80, 4, 4
2525, savanna, minecraft:shattered_savanna_plateau, MONSTER, eidolon:wraith, 80, 1, 2
2526, savanna, minecraft:shattered_savanna_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
2527, savanna, minecraft:shattered_savanna_plateau, MONSTER, quark:stoneling, 80, 1, 1
2528, savanna, minecraft:shattered_savanna_plateau, MONSTER, quark:toretoise, 80, 1, 1
2529, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:sheep, 12, 4, 4
2530, savanna, minecraft:shattered_savanna_plateau, CREATURE, snowpig:snow_pig, 5, 4, 4
2531, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:chicken, 10, 4, 4
2532, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:cow, 8, 4, 4
2533, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:horse, 5, 2, 6
2534, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:donkey, 5, 1, 1
2535, savanna, minecraft:shattered_savanna_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
2536, savanna, minecraft:shattered_savanna_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
2537, savanna, minecraft:shattered_savanna_plateau, CREATURE, iceandfire:hippogryph, 5, 1, 1
2538, savanna, minecraft:shattered_savanna_plateau, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2539, savanna, minecraft:shattered_savanna_plateau, AMBIENT, minecraft:bat, 10, 8, 8
2540, savanna, minecraft:shattered_savanna_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2541, savanna, minecraft:shattered_savanna_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2542, mesa, minecraft:eroded_badlands, MONSTER, minecraft:spider, 80, 4, 4
2543, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
2544, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2545, mesa, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
2546, mesa, minecraft:eroded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
2547, mesa, minecraft:eroded_badlands, MONSTER, minecraft:slime, 80, 4, 4
2548, mesa, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 10, 1, 4
2549, mesa, minecraft:eroded_badlands, MONSTER, minecraft:witch, 5, 1, 1
2550, mesa, minecraft:eroded_badlands, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2551, mesa, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2552, mesa, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2553, mesa, minecraft:eroded_badlands, MONSTER, minecraft:stray, 80, 4, 4
2554, mesa, minecraft:eroded_badlands, MONSTER, eidolon:wraith, 80, 1, 2
2555, mesa, minecraft:eroded_badlands, MONSTER, eidolon:zombie_brute, 20, 1, 2
2556, mesa, minecraft:eroded_badlands, MONSTER, quark:stoneling, 80, 1, 1
2557, mesa, minecraft:eroded_badlands, MONSTER, quark:toretoise, 80, 1, 1
2558, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:sunbird, 5, 1, 1
2559, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:sunbird, 5, 1, 1
2560, mesa, minecraft:eroded_badlands, CREATURE, minecraft:polar_bear, 5, 1, 2
2561, mesa, minecraft:eroded_badlands, CREATURE, snowpig:snow_pig, 10, 4, 4
2562, mesa, minecraft:eroded_badlands, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2563, mesa, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
2564, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2565, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2566, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:spider, 80, 4, 4
2567, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:zombie, 80, 4, 4
2568, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
2569, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
2570, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:creeper, 80, 4, 4
2571, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:slime, 80, 4, 4
2572, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:enderman, 10, 1, 4
2573, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:witch, 5, 1, 1
2574, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2575, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2576, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2577, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, minecraft:stray, 80, 4, 4
2578, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, eidolon:wraith, 80, 1, 2
2579, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
2580, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, quark:stoneling, 80, 1, 1
2581, mesa, minecraft:modified_wooded_badlands_plateau, MONSTER, quark:toretoise, 80, 1, 1
2582, mesa, minecraft:modified_wooded_badlands_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
2583, mesa, minecraft:modified_wooded_badlands_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
2584, mesa, minecraft:modified_wooded_badlands_plateau, CREATURE, iceandfire:hippogryph, 5, 1, 1
2585, mesa, minecraft:modified_wooded_badlands_plateau, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2586, mesa, minecraft:modified_wooded_badlands_plateau, AMBIENT, minecraft:bat, 10, 8, 8
2587, mesa, minecraft:modified_wooded_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2588, mesa, minecraft:modified_wooded_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2589, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:spider, 80, 4, 4
2590, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:zombie, 80, 4, 4
2591, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:zombie_villager, 5, 1, 1
2592, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:skeleton, 80, 4, 4
2593, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:creeper, 80, 4, 4
2594, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:slime, 80, 4, 4
2595, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:enderman, 10, 1, 4
2596, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:witch, 5, 1, 1
2597, mesa, minecraft:modified_badlands_plateau, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2598, mesa, minecraft:modified_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2599, mesa, minecraft:modified_badlands_plateau, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2600, mesa, minecraft:modified_badlands_plateau, MONSTER, minecraft:stray, 80, 4, 4
2601, mesa, minecraft:modified_badlands_plateau, MONSTER, eidolon:wraith, 80, 1, 2
2602, mesa, minecraft:modified_badlands_plateau, MONSTER, eidolon:zombie_brute, 20, 1, 2
2603, mesa, minecraft:modified_badlands_plateau, MONSTER, quark:stoneling, 80, 1, 1
2604, mesa, minecraft:modified_badlands_plateau, MONSTER, quark:toretoise, 80, 1, 1
2605, mesa, minecraft:modified_badlands_plateau, CREATURE, alexsmobs:sunbird, 5, 1, 1
2606, mesa, minecraft:modified_badlands_plateau, CREATURE, alexsmobs:sunbird, 5, 1, 1
2607, mesa, minecraft:modified_badlands_plateau, CREATURE, minecraft:polar_bear, 5, 1, 2
2608, mesa, minecraft:modified_badlands_plateau, CREATURE, snowpig:snow_pig, 10, 4, 4
2609, mesa, minecraft:modified_badlands_plateau, CREATURE, druidcraft:lunar_moth, 5, 2, 5
2610, mesa, minecraft:modified_badlands_plateau, AMBIENT, minecraft:bat, 10, 8, 8
2611, mesa, minecraft:modified_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2612, mesa, minecraft:modified_badlands_plateau, AMBIENT, alexsmobs:cockroach, 5, 5, 5
2613, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 80, 4, 4
2614, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 80, 4, 4
2615, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
2616, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
2617, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:creeper, 80, 4, 4
2618, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 80, 4, 4
2619, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 10, 1, 4
2620, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 5, 1, 1
2621, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 5, 1, 1
2622, jungle, minecraft:bamboo_jungle, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
2623, jungle, minecraft:bamboo_jungle, MONSTER, betterdefaultbiomes:jungle_creeper, 80, 1, 3
2624, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2625, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:centipede_head, 8, 1, 1
2626, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:stray, 80, 4, 4
2627, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:wraith, 80, 1, 2
2628, jungle, minecraft:bamboo_jungle, MONSTER, eidolon:zombie_brute, 20, 1, 2
